Resistance,Inductance,Bandwidth
58.24734548,1.05E-09,55683743409
82.83370764,2.29E-09,36150149789
89.13124027,2.44E-09,36592127822
77.69085589,4.63E-09,16769910954
91.83395645,4.60E-09,19948172674
101.4680147,1.78E-09,57133034965
127.2188902,1.20E-09,1.06228E+11
88.93635468,7.83E-09,11365525557
90.02016644,1.99E-09,45161063973
163.9701604,2.97E-09,55273686533
119.0582803,8.52E-09,13967386319
98.11761715,5.66E-09,17328058182
107.9872337,4.95E-09,21798753460
55.48255008,7.07E-09,7845812651
107.4451213,6.60E-09,16278398550
83.68591022,8.14E-09,10281986661
81.6220341,4.06E-09,20111382037
71.31423346,6.07E-09,11750404858
75.50145716,9.74E-09,7750399350
115.6130966,2.74E-09,42157692745
105.931839,9.68E-09,10939644594
42.75696015,7.97E-09,5366304170
86.66957691,6.84E-09,12667679114
93.89186911,7.29E-09,12879137076
51.31634816,2.46E-09,20833407423
84.45817729,5.92E-09,14269774516
76.70014849,1.05E-09,72942853148
108.8525013,7.22E-09,15068924509
82.50295805,2.51E-09,32804943822
86.32007534,1.03E-08,8352557146
77.42801351,2.70E-09,28639016946
85.68684304,7.43E-09,11540114641
92.75721321,6.75E-09,13735844348
87.28012359,1.08E-08,8103784309
75.55764897,4.33E-09,17458343522
86.93555596,3.21E-09,27102128167
75.13061432,9.70E-09,7743434023
124.8705832,2.72E-09,45878925047
80.95677139,6.77E-09,11952377244
95.55626896,8.82E-09,10838283435
81.59063807,5.90E-09,13819917959
79.65763481,9.07E-09,8785259696
98.6217728,2.22E-09,44467364930
68.0003233,1.44E-09,47200703090
112.6473917,7.27E-09,15489747508
90.63703925,3.59E-09,25257116542
90.10932266,2.00E-09,45162475139
85.45753943,8.48E-09,10077475892
95.34298952,9.68E-09,9847091556
87.90041122,1.02E-08,8656969355
102.0206414,6.95E-09,14687169221
80.1966069,2.39E-09,33550845005
86.5585173,7.70E-09,11237239937
92.92521553,5.87E-09,15820717160
52.43934304,8.61E-09,6092598737
45.98181332,4.42E-09,10409526153
79.10852375,8.46E-09,9348265350
84.06046302,7.72E-09,10891839184
82.46636572,2.27E-09,36356481318
280.8984633,3.33E-09,84267351339
62.99328777,2.60E-09,24242158567
90.42914138,9.65E-09,9367577830
61.81972227,4.18E-09,14797859630
52.34925193,8.00E-09,6546611575
79.85721828,5.93E-09,13467748827
112.6161155,3.01E-09,37455088625
70.9344026,8.45E-09,8398624336
91.12770028,6.87E-09,13262726282
71.74897036,8.10E-09,8861982213
83.65062592,1.17E-08,7141049011
71.66713309,6.79E-09,10555178735
101.4392529,6.36E-09,15949637333
76.74681853,2.83E-09,27099070420
131.7515235,4.85E-09,27179036063
80.32003761,8.22E-09,9765719886
138.7870731,5.01E-09,27724795955
77.94151967,1.33E-09,58406296393
109.2272745,1.17E-08,9346130602
88.01867153,2.57E-09,34295361528
89.30293761,2.35E-09,37957180548
57.90091283,4.96E-09,11663574525
97.20410578,2.33E-09,41651824822
95.46020622,2.60E-09,36681347388
69.50370609,7.68E-09,9053657753
52.75433049,7.18E-09,7343288121
104.95675,5.85E-09,17935337658
100.8413359,3.64E-09,27703213437
92.42332601,2.98E-09,30982309052
86.85374747,1.00E-08,8646465997
58.34472334,4.36E-09,13372498793
76.78305821,1.46E-09,52626002226
82.10963201,2.83E-09,29054360325
81.2836201,5.95E-09,13670619328
124.0708891,7.32E-09,16952091457
99.21127291,4.18E-09,23707530547
113.4255524,7.81E-09,14527579427
61.43761477,1.47E-09,41743625476
85.78237475,3.45E-09,24869043474
83.87605015,3.61E-09,23240871599
124.3826399,9.19E-09,13531078426
69.55267031,1.16E-08,6016380134
79.37406352,9.77E-09,8124896386
76.13105456,4.94E-09,15410936100
68.22315082,1.84E-09,37004477910
86.3586618,6.75E-09,12789358466
68.29841674,6.81E-09,10028641855
67.90812284,2.14E-09,31698329989
72.26498747,1.88E-09,38337789366
54.70106978,9.04E-09,6048750939
88.83436558,8.22E-09,10808616423
68.58601123,1.36E-09,50410700939
134.8525125,8.96E-09,15049556228
70.00234458,8.98E-09,7797948740
93.3815703,2.76E-09,33813522750
130.6688655,6.82E-09,19168732578
83.38038494,7.27E-09,11466050297
99.44105583,6.28E-09,15844557274
77.37116414,2.98E-09,25994844023
115.1154195,5.19E-09,22164889764
65.65479234,4.84E-09,13577907576
72.15114936,9.31E-09,7750032973
67.70089782,8.97E-09,7543953096
104.5356685,7.92E-09,13203567287
108.0633122,6.16E-09,17530787039
94.54532725,8.35E-09,11327059259
90.06363732,8.81E-09,10217935984
68.81239418,2.69E-09,25576305104
124.5744843,1.02E-08,12267469885
58.28412541,6.89E-09,8461467732
116.1022049,2.61E-09,44511278576
113.1867575,6.54E-09,17293972975
56.88115232,6.73E-09,8457841220
71.84857267,3.07E-09,23387133663
109.119066,1.78E-09,61436772350
69.33994284,6.25E-09,11094858973
83.11803245,3.94E-09,21114120137
73.26572234,7.20E-09,10180941925
88.25842886,5.45E-09,16208196898
72.71173471,9.91E-09,7338253445
92.17864131,8.72E-09,10570255063
70.93518379,3.57E-09,19853369959
146.6556853,6.42E-09,22851668994
72.63780135,6.52E-09,11140595477
54.2797618,1.75E-09,31019417839
104.1112794,3.92E-09,26529887675
87.93283979,5.83E-09,15082009603
75.91435459,8.66E-09,8762549860
85.65014726,1.46E-09,58619578335
50.72169437,1.13E-09,44887358576
92.80547554,7.65E-09,12134886653
79.13247243,2.25E-09,35185686101
101.1080447,5.66E-09,17860784615
83.16842742,7.50E-09,11086810942
100.0436574,1.34E-09,74917194897
59.08527471,9.91E-10,59631728818
112.9139936,1.72E-09,65704924928
84.9778061,9.12E-09,9316655439
59.82765223,4.66E-09,12829856445
115.3501575,8.73E-09,13213481471
80.32234721,2.67E-09,30119310682
54.17544258,4.85E-09,11161495657
61.97936504,1.24E-09,49836214074
55.0579068,5.21E-09,10559809097
153.9709216,2.34E-09,65813051264
55.72073801,1.49E-09,37380041663
76.03955329,1.01E-08,7511154802
111.7587354,9.02E-09,12395567518
88.47307086,8.69E-09,10181614837
89.69339879,7.26E-09,12346461718
55.31449641,9.66E-09,5727591925
53.41692937,8.45E-09,6325163397
45.88043741,2.43E-09,18892632326
115.0391942,5.61E-09,20508018244
77.60920036,8.42E-09,9222102820
62.42923635,5.56E-09,11225168781
96.49390082,5.08E-09,18986460860
60.42605695,1.13E-08,5342912012
89.37011096,4.65E-09,19222697850
92.60811,8.34E-09,11106217380
81.25171328,3.25E-09,24970489780
77.35100741,6.60E-09,11715907021
32.07694238,3.44E-09,9335925335
88.63337934,3.70E-09,23955208515
98.49962697,7.24E-09,13612499360
115.339245,3.76E-09,30659887025
76.33878771,7.96E-09,9592848002
77.5251776,8.85E-09,8759973413
59.58537754,8.97E-09,6640294162
80.37489681,8.14E-09,9875152553
105.8568107,1.16E-09,91293890498
61.11409738,1.72E-09,35488285234
90.48952095,5.29E-09,17105971629
77.41481698,7.00E-09,11061237774
53.63750452,3.28E-09,16363978019
67.06540396,5.04E-09,13314683571
44.48715165,7.59E-09,5860876153
56.37012272,9.03E-09,6240966635
60.14482982,7.25E-09,8299114762
76.67609498,2.07E-09,37048320930
76.2059627,1.18E-08,6431207300
71.41801216,6.39E-09,11174042556
143.1201901,8.55E-09,16744250960
64.21023259,1.13E-08,5694062586
55.13281587,1.04E-08,5301086425
82.42001879,1.09E-08,7565000562
119.556813,1.94E-09,61607505046
110.4307587,7.90E-09,13986814785
74.64442274,4.53E-09,16489306721
68.29299546,1.45E-09,47224748494
33.99876467,5.98E-09,5681671333
123.8889457,3.66E-09,33870038367
93.82472908,1.90E-09,49288194992
78.53047047,6.00E-09,13096037630
98.91029374,1.72E-09,57364151186
66.06304868,4.05E-09,16322686901
53.2249028,8.59E-09,6198927049
101.8170148,1.55E-09,65737602103
37.21649037,1.86E-09,20052385896
96.57344996,3.56E-09,27098425978
42.18492322,4.93E-09,8551190805
155.432902,3.37E-09,46103378333
111.7429335,7.96E-09,14037054192
67.27240505,1.26E-09,53369642764
167.3291054,3.79E-09,44191461244
70.45470443,1.87E-09,37612720058
71.96958617,9.49E-09,7581773994
88.45720209,9.98E-09,8859841746
58.03252877,1.01E-08,5745605661
54.54370146,5.86E-09,9302518189
117.949861,5.52E-09,21382272432
66.0357587,1.09E-08,6068738685
128.240627,3.71E-09,34556863584
153.9992294,9.34E-09,16489286491
94.71224032,7.02E-09,13482216795
74.65844975,3.09E-09,24151544328
53.0741328,1.99E-09,26699206754
68.42991323,1.02E-08,6725068161
107.0969506,9.98E-09,10728790840
100.3805912,8.33E-09,12055758501
112.6590074,8.89E-09,12673488952
67.35475145,7.83E-09,8599714809
58.14824405,4.27E-09,13629026791
76.00953852,8.65E-09,8790931725
56.96038838,4.98E-09,11436948239
55.7009491,6.38E-09,8735153386
75.36783841,7.68E-09,9819351893
96.1398317,2.40E-09,40141261955
68.50621398,3.93E-09,17424795704
116.424616,6.51E-09,17893272734
93.97237363,1.78E-09,52884201157
56.55095763,2.67E-09,21216292223
109.5635868,9.50E-09,11534446152
77.20056244,8.40E-09,9194460851
95.83086957,7.53E-09,12726731581
77.99182231,4.04E-09,19318253902
63.06874911,6.31E-09,9992740804
63.04780825,4.82E-09,13089568067
77.18311372,3.43E-09,22482960184
60.51371356,6.76E-09,8956047099
64.90155403,3.44E-09,18848634017
87.89451017,4.49E-09,19592397581
86.21185403,9.22E-09,9351034122
63.7180303,7.26E-09,8776463803
78.56100486,1.80E-09,43636105869
75.48851771,8.73E-09,8648455182
86.5921129,1.94E-09,44724740409
51.00952721,5.45E-09,9367410732
65.86788499,4.74E-09,13900703308
72.62258422,1.34E-09,54144600574
52.04321178,6.92E-09,7524285345
79.73493331,3.00E-09,26576009510
82.91388188,1.05E-09,79172754982
78.28638806,1.04E-08,7493843526
90.08579194,5.74E-09,15695688759
49.40846276,2.60E-09,19023882088
82.68928724,6.48E-09,12764454241
68.05423228,8.45E-09,8057854796
136.4695524,7.35E-09,18573531629
75.4502215,2.13E-09,35472245472
100.9057337,6.12E-09,16476869497
81.71756473,8.38E-09,9747299376
77.66067038,8.32E-09,9334778505
71.53860045,2.54E-09,28115732208
66.39153255,3.19E-09,20826772274
44.75792245,9.46E-09,4732665864
88.67556827,5.65E-09,15694727383
73.52870652,3.00E-09,24541353063
98.47572835,3.32E-09,29694422446
48.89890238,3.86E-09,12682948234
64.08961508,8.54E-09,7502044237
133.8364687,3.40E-09,39350134571
78.30459663,4.15E-09,18876938323
115.2708485,7.70E-09,14966981567
98.67373915,4.27E-09,23111612667
61.11641752,3.96E-09,15437101697
66.36899251,3.56E-09,18641213158
70.55590543,2.93E-09,24116101419
64.00396938,8.60E-09,7443656685
58.80214039,3.93E-09,14963644243
78.21347989,6.61E-09,11828496498
86.15713878,5.58E-09,15453478005
64.06417207,7.39E-09,8671941926
45.18338305,2.89E-09,15628888430
73.75021716,9.14E-09,8069203448
93.53386389,8.77E-09,10667867993
61.99841888,3.90E-09,15906812180
94.6398342,6.76E-09,14008949800
89.73246828,3.10E-09,28901401681
108.6740334,8.76E-09,12409135917
88.33108624,8.34E-09,10585962082
85.78756618,3.95E-09,21712310504
56.33191507,3.76E-09,14966767465
60.36190104,1.51E-09,39928021249
118.1583526,9.29E-09,12712622849
60.91507523,8.34E-09,7299684144
66.60162991,2.16E-09,30783061538
59.34183004,7.17E-09,8281645203
111.5027062,4.91E-09,22690071146
73.62775148,6.38E-09,11532578096
55.98974029,2.37E-09,23634839977
81.36994352,5.29E-09,15370690886
71.96841664,7.98E-09,9023240164
114.635687,2.38E-09,48101121437
59.08891248,2.20E-09,26836968559
161.8639138,2.58E-09,62719913949
134.4602477,5.22E-09,25781359765
76.98909793,1.83E-09,42009047680
88.32434531,4.12E-09,21459247695
108.9833481,6.96E-09,15648098833
109.0624865,5.71E-09,19107905594
82.18181073,3.97E-09,20694855430
82.44522762,3.55E-09,23254547776
112.4172284,8.23E-09,13661605820
87.87108073,3.03E-09,29008702479
96.10815492,6.79E-09,14153445931
103.0935192,2.93E-09,35217120977
97.89665574,4.16E-09,23546621209
94.51660555,7.08E-09,13340716179
78.968169,8.59E-09,9188750632
48.94113313,4.04E-09,12110146085
58.4025111,4.08E-09,14313784316
62.63994768,1.41E-09,44459834660
43.24793256,2.57E-09,16800561713
79.19362975,4.14E-09,19128962845
72.75245566,9.55E-09,7617172969
101.7749704,8.94E-09,11382512759
68.72491439,6.01E-09,11426091800
59.03158714,9.68E-09,6100587690
98.73113199,5.04E-09,19603177602
66.99755354,7.01E-09,9562451087
69.3069132,6.36E-09,10903368257
146.7973012,7.31E-09,20071867950
55.23545496,3.22E-09,17154160269
95.92214668,2.62E-09,36675687336
59.68787609,3.62E-09,16505793563
78.06863802,6.73E-09,11600481634
72.94465362,1.57E-09,46518693084
108.1313427,5.93E-09,18231388745
74.38544853,8.92E-09,8343500301
47.02136317,3.24E-09,14492595604
65.11778198,2.42E-09,26904238752
84.33064621,4.81E-09,17523605652
116.3437841,8.87E-09,13120426991
60.21842883,5.76E-09,10450038593
61.4886856,1.08E-08,5669716858
90.63938366,8.09E-09,11199756922
52.49558785,7.04E-09,7453800589
98.98296353,9.21E-09,10752438817
102.0850839,7.31E-09,13968518125
68.91166611,8.08E-09,8530351453
66.72725118,5.18E-09,12889440695
82.37249436,6.14E-09,13425405279
95.02367848,2.44E-09,39003416160
87.16412979,9.71E-09,8973306422
90.90913968,2.47E-09,36831103827
35.46340073,3.35E-09,10571993504
107.5034366,7.77E-09,13842768943
64.42765986,4.85E-09,13285033264
60.86866921,6.83E-09,8908740987
94.28658124,6.53E-09,14429147281
83.14587436,7.61E-09,10926587760
67.67684279,5.15E-09,13136336087
81.11850669,3.21E-09,25283332662
128.4482306,6.54E-09,19635998265
88.2115244,7.09E-09,12445926454
76.16896073,4.85E-09,15717933525
102.6767337,6.85E-09,14984448869
108.3747314,6.38E-09,16986707855
63.44636005,7.84E-09,8088181868
85.8765384,4.45E-09,19318698294
41.78615255,4.60E-09,9081156244
108.1786531,1.79E-09,60306921400
67.76094819,5.66E-09,11966650240
58.91937591,2.57E-09,22969007337
97.91069756,2.84E-09,34457751398
105.5192261,1.20E-09,87778864994
81.26250144,5.66E-09,14356419631
105.799048,4.97E-09,21279931815
80.76230227,4.48E-09,18024494114
104.8311652,1.33E-09,78665228532
43.82394138,1.39E-09,31491693592
118.5678881,5.64E-09,21013341718
96.1680283,3.68E-09,26167652753
79.92238152,5.32E-09,15034161168
100.9241823,3.78E-09,26721379892
97.22213472,9.32E-09,10429062615
130.5581135,2.35E-09,55439102446
84.10015511,1.52E-09,55169315575
53.02839335,4.50E-09,11788625091
73.37900237,9.37E-09,7830967072
66.97002538,6.79E-09,9857959754
42.15524215,6.78E-09,6216147237
63.35547554,6.05E-09,10473288928
100.8641213,2.55E-09,39597112781
117.9292567,5.07E-09,23273056015
101.0431124,5.55E-09,18209964261
102.8931486,2.10E-09,48957754221
75.54449178,7.07E-09,10687152331
114.3556743,5.81E-09,19674615050
78.95823918,4.08E-09,19353621981
127.9430216,7.09E-09,18055716606
79.13819943,3.62E-09,21885188092
49.87954088,8.22E-09,6066303910
103.5097081,7.81E-09,13259111604
105.8746886,3.23E-09,32787012251
88.25447123,1.54E-09,57191419277
74.28590398,1.03E-09,72104523584
61.51601,5.31E-09,11586730652
74.39741889,4.66E-09,15974986853
71.1597963,5.55E-09,12830997414
70.23254913,9.50E-09,7389432491
124.1126163,7.68E-09,16158922261
70.73648988,5.90E-09,11984273254
94.4021366,6.03E-09,15658029682
83.60121269,3.06E-09,27343592661
119.8825066,2.88E-09,41658577139
108.8452336,9.85E-09,11046332283
102.9458921,9.87E-09,10434602232
101.6660253,6.37E-09,15950073642
60.87228749,4.62E-09,13182258858
107.3067427,9.17E-09,11697710169
131.5913298,7.50E-09,17538526612
123.7269363,9.02E-09,13712841586
90.28125417,8.08E-09,11166602246
49.07939248,8.11E-09,6055218042
125.4387356,4.81E-09,26084485775
72.28409569,2.78E-09,26041268657
62.98033668,9.13E-09,6895368270
88.43819982,8.08E-09,10946218338
112.0209007,8.08E-09,13859106766
57.53733763,9.09E-09,6328322709
86.2987446,1.03E-08,8365159507
87.1580667,4.23E-09,20585054514
81.82460756,6.77E-09,12086579047
83.22012871,1.13E-08,7368418609
59.04811254,2.98E-09,19808959409
81.5529251,3.36E-09,24287164241
100.5346789,2.93E-09,34312940128
84.1187206,9.84E-09,8546067654
114.3705738,5.07E-09,22556985582
39.42872341,5.86E-09,6725916058
83.0400366,6.39E-09,12985337362
83.87666506,2.26E-09,37079637970
54.83551401,1.84E-09,29734569515
109.8912792,5.56E-09,19757455130
67.85293793,4.16E-09,16326908423
103.2873936,2.38E-09,43486387673
101.2536164,8.36E-09,12112561258
65.49819198,7.65E-09,8560010969
54.4920253,2.25E-09,24214806583
110.9869117,3.19E-09,34770423485
63.46690532,4.02E-09,15779374588
48.66114968,9.28E-09,5242128975
89.04378458,6.45E-09,13796716722
78.44366598,5.03E-09,15599725007
82.24550742,2.67E-09,30782549596
88.27873768,4.11E-09,21459151845
51.17363235,2.42E-09,21122462444
67.29801635,2.19E-09,30781132540
68.50044239,7.23E-09,9479435966
70.29854678,3.63E-09,19379757734
93.63073927,5.21E-09,17964233183
78.04816331,8.37E-09,9325968105
82.36879459,1.76E-09,46701256917
97.19826937,6.01E-09,16162148572
81.21009736,6.24E-09,13012404163
72.8071803,2.09E-09,34875591521
105.0085639,1.67E-09,62722404909
79.72206753,4.06E-09,19654999921
71.06618944,5.89E-09,12064864681
105.3655252,2.11E-09,50011001813
83.14962405,3.29E-09,25282979733
150.7880475,4.37E-09,34489996082
75.47256196,4.38E-09,17241094248
388.8473523,6.07E-09,64010894710
129.3242299,4.10E-09,31513557286
71.79645848,9.24E-09,7770945452
102.0132787,1.07E-08,9539490219
42.72217578,5.23E-09,8171826782
136.397377,2.17E-09,62773490433
97.78232614,1.55E-09,63074221489
107.0443125,9.00E-09,11889320308
91.73117786,5.41E-09,16962012046
77.00050051,1.89E-09,40812069000
93.9580905,1.68E-09,56085351013
110.7959347,9.67E-09,11455113312
134.7731539,5.68E-09,23728314422
91.8567211,1.75E-09,52366876541
67.54011798,2.70E-09,25030444615
99.15615105,3.60E-09,27558294973
139.7971142,1.14E-09,1.23152E+11
83.82493532,6.26E-09,13380226845
80.17108349,8.72E-09,9193124351
83.60814673,5.20E-09,16093298085
56.30852228,4.68E-09,12019289003
49.29732897,5.50E-09,8957119308
85.90903723,7.80E-09,11016738540
70.06862849,3.11E-09,22524905274
70.26729333,3.89E-09,18058216130
167.934158,6.88E-09,24420982858
133.5302993,2.46E-09,54376116357
68.75440791,5.18E-09,13267678290
87.4390343,6.47E-09,13520347027
131.020523,3.43E-09,38207931623
83.62354491,4.41E-09,18947311119
78.28620058,6.36E-09,12312065604
62.85743961,6.65E-09,9449729758
75.43672066,5.62E-09,13411925848
78.13834484,3.01E-09,25936161289
100.7842924,2.19E-09,45920843968
67.05472921,8.86E-09,7565784446
104.9992701,1.05E-09,1.00254E+11
47.77348083,1.18E-09,40388919659
67.84025678,3.78E-09,17966404035
82.0198996,3.14E-09,26104045151
56.79041155,7.84E-09,7244103443
135.2599327,7.17E-09,18852338157
76.08233741,2.79E-09,27246940371
93.88296732,7.31E-09,12849728521
70.34073162,7.41E-09,9490741041
59.10712199,2.59E-09,22857266139
67.88318636,5.38E-09,12620803707
95.00800159,3.65E-09,26026920282
74.81614458,3.26E-09,22922410617
83.08958472,5.27E-09,15756549248
157.3726911,9.07E-09,17347876414
106.781398,4.82E-09,22171074105
57.5139192,5.61E-09,10255909315
105.1992198,2.26E-09,46502194283
69.74443783,3.26E-09,21410023375
74.94798152,5.52E-09,13566065443
84.30314786,8.65E-09,9745970638
89.24978452,3.61E-09,24756387675
81.39839693,4.29E-09,18985683011
99.25349409,4.16E-09,23830771100
88.9843002,2.56E-09,34823910737
91.39884999,5.28E-09,17306207596
111.9793228,1.28E-09,87639633806
128.3242726,8.75E-09,14662495100
112.4406789,2.49E-09,45132157635
220.8125908,2.31E-09,95686375356
110.9100847,5.39E-09,20575331009
78.00378212,1.60E-09,48806468096
105.9718653,2.61E-09,40572939860
104.2313499,9.35E-09,11150403745
72.85783569,8.11E-09,8979610293
93.24326921,6.63E-09,14053833664
86.81338972,8.24E-09,10535738411
74.69822443,8.25E-09,9050681811
55.55053344,9.53E-09,5830821687
76.18263114,1.09E-08,6965513311
113.5813434,4.09E-09,27787523508
53.50032139,1.00E-08,5328195465
126.7324096,1.93E-09,65775119026
93.16806355,7.46E-09,12489961432
114.6994138,8.16E-09,14058675830
67.26933822,2.87E-09,23398943741
107.3599538,7.09E-09,15135630800
73.1055019,7.35E-09,9939587605
92.64730006,2.96E-09,31270014597
89.69345372,4.29E-09,20928944974
60.89307237,6.59E-09,9240872735
84.55238234,3.80E-09,22240279833
82.52167168,9.78E-09,8441961846
45.13555202,5.01E-09,9010091580
69.99195788,8.36E-09,8372136307
95.73111593,6.44E-09,14869886505
88.10704154,7.37E-09,11957851425
87.14285032,2.46E-09,35388261955
95.42110937,4.57E-09,20884266514
70.74296393,7.42E-09,9539095294
46.31006683,6.44E-09,7194102777
93.90323626,2.50E-09,37500484923
76.39478842,7.71E-09,9911741348
60.33403469,3.01E-09,20063946212
70.7749543,4.36E-09,16224183127
76.55369045,4.36E-09,17550637603
55.23425356,2.59E-09,21295563024
85.3387797,2.61E-09,32693988048
60.40479854,3.82E-09,15832264268
54.15519491,4.84E-09,11195064083
75.4514771,5.41E-09,13953021824
68.77939087,9.47E-09,7260121822
137.0273471,6.43E-09,21303558471
93.75948244,7.21E-09,12995196744
99.40896776,1.03E-08,9673667585
63.07947981,2.23E-09,28325562959
116.5946657,2.03E-09,57567406600
83.32594451,4.52E-09,18431334433
76.62684871,4.99E-09,15369953321
61.18682053,3.35E-09,18239087599
39.8713869,5.34E-09,7461535380
83.30498551,3.94E-09,21159476219
92.74377343,3.19E-09,29109288901
69.73882023,7.96E-09,8759858249
86.20631432,7.58E-09,11369047748
94.02797126,1.43E-09,65553213536
80.18343794,2.38E-09,33747817335
86.80840175,1.66E-09,52413499565
53.00183984,4.40E-09,12043130574
77.47466295,8.49E-09,9121043674
65.16891705,9.19E-09,7092384972
91.31151877,8.36E-09,10921994980
83.13064412,2.12E-09,39271591798
72.92089145,2.67E-09,27265910305
59.63480729,1.17E-08,5083495872
96.40378001,5.30E-09,18202074392
109.5925483,2.08E-09,52688183621
76.2815268,1.05E-08,7269625191
132.4342854,7.18E-09,18441385093
74.00703812,1.81E-09,40978740399
97.17226593,4.79E-09,20276205813
81.23258336,6.75E-09,12041795031
74.09931703,4.44E-09,16671116817
95.23803522,1.77E-09,53689667560
82.31730218,6.55E-09,12574076464
79.98465269,1.24E-09,64671512182
99.87692932,8.75E-09,11409469570
52.0822262,9.35E-09,5567766809
84.5201489,8.06E-09,10483391548
81.74083319,1.38E-09,59126727031
58.98441455,4.64E-09,12724355028
75.26287353,3.29E-09,22855234287
48.30440742,2.85E-09,16967364475
74.59912371,3.42E-09,21840126587
103.1879089,5.09E-09,20269857221
65.67366479,4.42E-09,14873666329
70.85991387,1.03E-08,6854289369
86.34613331,3.82E-09,22585268302
51.83353355,1.88E-09,27500321486
98.97570553,6.78E-09,14598716440
94.97694784,2.87E-09,33037784610
71.61170186,4.56E-09,15701642595
55.0172312,5.26E-09,10459572427
52.80899058,6.14E-09,8595289510
68.53846857,6.37E-09,10752244971
62.50374897,4.11E-09,15195944098
65.38965154,3.21E-09,20366003894
84.95395584,8.35E-09,10176091739
71.27313149,3.05E-09,23381831615
69.48171241,2.06E-09,33726571889
66.82646646,5.69E-09,11742495800
62.97105262,6.60E-09,9547858832
52.94194059,7.40E-09,7149687568
79.50505274,1.67E-09,47586394937
46.07559375,6.73E-09,6844550976
106.3729978,2.15E-09,49455247023
59.87750211,8.51E-09,7032250109
45.6203809,2.71E-09,16835421175
83.52857066,4.33E-09,19289282543
86.6750674,5.24E-09,16548451418
85.92209354,9.69E-09,8870927667
107.874605,6.04E-09,17846490647
81.2401876,3.07E-09,26427763309
129.3647846,3.71E-09,34825824459
69.28710131,8.20E-09,8448229699
72.24553774,1.37E-09,52667624439
124.3022486,1.89E-09,65852660197
61.94769895,3.31E-09,18725193958
90.61188533,1.02E-08,8857172652
113.6217439,5.77E-09,19682349467
94.00143887,5.61E-09,16765229153
70.9065805,5.70E-09,12435747261
121.8456397,2.73E-09,44587842762
114.4136816,9.19E-09,12451811774
123.9018245,3.78E-09,32766669566
100.1326466,4.61E-09,21702235635
111.0257087,4.73E-09,23486829703
66.55550243,6.73E-09,9892187796
114.6984022,1.01E-08,11307080701
98.66987393,7.08E-09,13936481082
87.80604307,6.51E-09,13488852712
90.78097863,3.86E-09,23537939151
91.25113072,6.45E-09,14143996336
105.9304267,4.66E-09,22744769547
92.71343228,7.80E-09,11882999782
48.02121851,5.85E-09,8210687290
104.1171213,5.86E-09,17763932223
60.47461368,1.94E-09,31151505571
169.5454147,7.95E-09,21325551227
74.62932717,5.79E-09,12882110184
58.53144345,6.23E-09,9402605087
42.21947978,9.00E-09,4689064156
61.99353839,2.71E-09,22860452088
77.9971998,8.51E-09,9160653593
102.8103092,5.63E-09,18266353315
39.56910472,5.26E-09,7521727865
113.4261356,2.69E-09,42113691969
89.69511878,1.44E-09,62098812267
64.52125027,1.20E-09,53828570056
52.21275279,4.25E-09,12293389152
52.17931009,5.64E-09,9256679933
70.36612067,1.49E-09,47288490075
122.4882471,4.02E-09,30507622257
140.1660747,1.69E-09,82766710007
65.6618957,6.33E-09,10379233279
91.21361154,1.32E-09,69333095160
70.45834681,5.98E-09,11790387366
93.69987441,1.14E-08,8191481134
23.29851045,3.60E-09,6469964050
137.3494051,6.48E-09,21185586519
96.83258622,4.69E-09,20625188766
71.15746435,7.42E-09,9585279378
50.20332525,1.29E-09,39039698060
70.35373923,1.90E-09,37009816498
48.09952979,8.24E-09,5837190660
71.86482188,5.50E-09,13057800523
71.60149265,1.63E-09,43888382785
107.8015656,8.63E-09,12495809694
64.23923824,1.40E-09,45900614503
120.7168394,8.21E-09,14702798252
112.8636772,2.10E-09,53861190835
102.8973783,1.73E-09,59345465108
115.7648958,1.90E-09,60922823901
74.2711343,1.97E-09,37696850372
182.732888,4.11E-09,44497688754
137.1937238,1.89E-09,72714444885
97.44038204,6.95E-09,14029384317
82.90647559,6.87E-09,12066692937
132.2252377,8.45E-09,15639122185
70.49148633,7.01E-09,10055729251
100.7141669,7.90E-09,12742843714
65.8680701,5.42E-09,12149626879
80.0841019,4.77E-09,16787294857
66.77933309,1.23E-09,54090323747
64.36319279,9.36E-09,6875247324
71.3136118,8.06E-09,8853009121
104.7241416,1.06E-08,9876290318
78.76028998,2.52E-09,31196341649
62.57615278,8.58E-09,7289155511
89.60026567,6.47E-09,13839184956
96.81812911,1.04E-08,9342091683
85.9767736,9.54E-09,9008348437
154.7036726,2.59E-09,59738483263
71.55563043,1.24E-09,57836310188
85.86266278,2.60E-09,33026222105
92.37381144,1.36E-09,67764527584
169.6231626,3.13E-09,54162404717
59.47153276,1.19E-08,4995567352
79.67697206,2.36E-09,33803915623
98.06320026,4.17E-09,23518531103
66.49747156,8.68E-09,7664133323
97.4932658,1.42E-09,68522227802
73.25766171,5.66E-09,12947577400
96.63511474,7.82E-09,12352996677
74.19944544,2.24E-09,33084207496
69.27438141,6.20E-09,11180580399
54.60385341,7.21E-09,7578146708
91.25595902,4.94E-09,18456866126
110.5891724,9.21E-09,12010160242
58.56926386,2.85E-09,20569722097
55.11615677,2.56E-09,21536324428
99.48043005,7.53E-09,13214484612
82.96525936,1.24E-09,66726325428
50.37961913,8.09E-09,6226311543
109.5081878,5.93E-09,18467657152
56.39299973,4.02E-09,14034409148
